tieneVehiculos;tieneMotos;numVehiculos;numMotos;id_hogar;id_vivienda;ciudad
1;2;1;0;1015002180302906101;101500218030290601;10150
2;2;0;0;1015002180302907101;101500218030290701;10150
2;2;0;0;1015002260202901101;101500226020290101;10150
2;2;0;0;1015002260202902101;101500226020290201;10150
1;2;1;0;1015002260202903101;101500226020290301;10150
2;2;0;0;1015002260202905101;101500226020290501;10150
2;2;0;0;1015002260202906101;101500226020290601;10150
2;2;0;0;1015002260202907101;101500226020290701;10150
2;1;0;1;1015002260202908101;101500226020290801;10150
1;2;2;0;1015002290202701103;101500229020270103;10150
1;2;1;0;1015002290202702103;101500229020270203;10150
1;1;1;1;1015002290202703103;101500229020270303;10150
1;2;1;0;1015002290202704103;101500229020270403;10150
1;2;2;0;1015002290202705103;101500229020270503;10150
1;2;2;0;1015002290202706103;101500229020270603;10150
1;2;2;0;1015002290202708103;101500229020270803;10150
1;2;1;0;1015002300103701101;101500230010370101;10150
1;2;1;0;1015002300103702101;101500230010370201;10150
1;2;1;0;1015002300103703101;101500230010370301;10150
1;1;2;1;1015002300103705101;101500230010370501;10150
1;2;2;0;1015002300103706101;101500230010370601;10150
2;2;0;0;1015002300103707101;101500230010370701;10150
1;2;1;0;1015002300103708101;101500230010370801;10150
1;2;1;0;1015002340402901101;101500234040290101;10150
2;2;0;0;1015002340402902101;101500234040290201;10150
1;2;1;0;1015002340402903101;101500234040290301;10150
1;2;1;0;1015002340402904101;101500234040290401;10150
2;2;0;0;1015002340402905101;101500234040290501;10150
2;2;0;0;1015002340402906101;101500234040290601;10150
2;2;0;0;1015002340402907101;101500234040290701;10150
2;2;0;0;1015002350103201102;101500235010320102;10150
2;2;0;0;1015002350103202102;101500235010320202;10150
1;2;1;0;1015002350103203102;101500235010320302;10150
1;2;2;0;1015002350103204102;101500235010320402;10150
2;2;0;0;1015002350103205102;101500235010320502;10150
1;2;1;0;1015002350103206102;101500235010320602;10150
1;2;1;0;1015002350103207102;101500235010320702;10150
2;2;0;0;1015002370202601102;101500237020260102;10150
1;2;1;0;1015002370202602102;101500237020260202;10150
1;2;2;0;1015002370202603102;101500237020260302;10150
1;2;1;0;1015002370202604102;101500237020260402;10150
2;2;0;0;1015002370202605102;101500237020260502;10150
1;2;2;0;1015002370202606102;101500237020260602;10150
2;2;0;0;1015002370202607102;101500237020260702;10150
1;2;1;0;1015002410104101102;101500241010410102;10150
1;2;2;0;1015002410104103102;101500241010410302;10150
2;2;0;0;1015002410104104102;101500241010410402;10150
1;2;3;0;1015002410104105102;101500241010410502;10150
1;2;1;0;1015002410104106102;101500241010410602;10150
2;2;0;0;1015002410104107102;101500241010410702;10150
1;2;1;0;1015002410104108102;101500241010410802;10150
1;2;1;0;1015002460202501101;101500246020250101;10150
2;2;0;0;1015002460202502101;101500246020250201;10150
1;2;1;0;1015002460202503101;101500246020250301;10150
1;2;1;0;1015002460202504101;101500246020250401;10150
1;2;2;0;1015002460202505101;101500246020250501;10150
2;2;0;0;1015002460202506101;101500246020250601;10150
1;2;1;0;1015002460202507101;101500246020250701;10150
1;2;4;0;1015002470103401103;101500247010340103;10150
1;2;2;0;1015002470103402103;101500247010340203;10150
2;2;0;0;1015002470103403103;101500247010340303;10150
1;2;2;0;1015002470103404103;101500247010340403;10150
1;2;1;0;1015002470103405103;101500247010340503;10150
1;2;2;0;1015002470103406103;101500247010340603;10150
1;2;2;0;1015002470103407103;101500247010340703;10150
1;2;1;0;1015002510102701103;101500251010270103;10150
1;2;1;0;1015002510102702103;101500251010270203;10150
1;2;2;0;1015002510102703103;101500251010270303;10150
1;2;2;0;1015002510102704103;101500251010270403;10150
2;2;0;0;1015002510102705103;101500251010270503;10150
2;2;0;0;1015002510102706103;101500251010270603;10150
1;2;1;0;1015002510102707103;101500251010270703;10150
2;2;0;0;1015002510202901101;101500251020290101;10150
1;2;1;0;1015002510202903101;101500251020290301;10150
2;2;0;0;1015002510202904101;101500251020290401;10150
2;2;0;0;1015002510202905101;101500251020290501;10150
2;2;0;0;1015002510202906101;101500251020290601;10150
2;2;0;0;1015002510202907101;101500251020290701;10150
1;2;1;0;1015002510202908101;101500251020290801;10150
1;2;1;0;1015002530104101102;101500253010410102;10150
2;2;0;0;1015002530104102102;101500253010410202;10150
2;2;0;0;1015002530104103102;101500253010410302;10150
1;2;1;0;1015002530104104102;101500253010410402;10150
2;2;0;0;1015002530104106102;101500253010410602;10150
1;2;1;0;1015002530104107102;101500253010410702;10150
1;2;1;0;1015002530104108102;101500253010410802;10150
1;2;1;0;1015002590103401103;101500259010340103;10150
1;1;1;1;1015002590103402103;101500259010340203;10150
1;1;2;1;1015002590103403103;101500259010340303;10150
2;2;0;0;1015002590103404103;101500259010340403;10150
1;2;1;0;1015002590103406103;101500259010340603;10150
1;2;1;0;1015002590103407103;101500259010340703;10150
1;1;1;1;1015002590103408103;101500259010340803;10150
2;2;0;0;1015002590503101102;101500259050310102;10150
1;2;1;0;1015002590503102102;101500259050310202;10150
1;2;1;0;1015002590503103102;101500259050310302;10150
2;2;0;0;1015002590503104102;101500259050310402;10150
1;2;1;0;1015002590503105102;101500259050310502;10150
2;2;0;0;1015002590503106102;101500259050310602;10150
2;2;0;0;1015002590503107102;101500259050310702;10150
2;2;0;0;1015002640502901101;101500264050290101;10150
2;2;0;0;1015002640502902101;101500264050290201;10150
1;2;2;0;1015002640502903101;101500264050290301;10150
1;2;1;0;1015002640502904101;101500264050290401;10150
1;2;1;0;1015002640502905101;101500264050290501;10150
2;2;0;0;1015002640502906101;101500264050290601;10150
1;2;2;0;1015002640502907101;101500264050290701;10150
2;2;0;0;1015002750203701101;101500275020370101;10150
1;2;2;0;1015002750203702101;101500275020370201;10150
1;2;2;0;1015002750203703101;101500275020370301;10150
1;1;1;1;1015002750203704101;101500275020370401;10150
2;2;0;0;1015002750203705101;101500275020370501;10150
2;1;0;1;1015002750203706101;101500275020370601;10150
1;2;2;0;1015002750203707101;101500275020370701;10150
1;2;1;0;1015002770102501101;101500277010250101;10150
2;2;0;0;1015002770102502101;101500277010250201;10150
2;2;0;0;1015002770102503101;101500277010250301;10150
1;2;1;0;1015002770102504101;101500277010250401;10150
2;2;0;0;1015002770102505101;101500277010250501;10150
1;2;1;0;1015002770102506101;101500277010250601;10150
1;2;1;0;1015002770102507101;101500277010250701;10150
1;2;1;0;1015002770203501103;101500277020350103;10150
1;2;1;0;1015002770203502103;101500277020350203;10150
2;2;0;0;1015002770203503103;101500277020350303;10150
1;2;1;0;1015002770203505103;101500277020350503;10150
2;2;0;0;1015002770203507103;101500277020350703;10150
1;2;1;0;1015002770203508103;101500277020350803;10150
2;2;0;0;1015002770203509103;101500277020350903;10150
1;2;2;0;1015002790202601102;101500279020260102;10150
1;2;1;0;1015002790202602102;101500279020260202;10150
1;2;2;0;1015002790202603102;101500279020260302;10150
1;2;2;0;1015002790202604102;101500279020260402;10150
1;2;1;0;1015002790202605102;101500279020260502;10150
1;2;1;0;1015002790202606102;101500279020260602;10150
2;2;0;0;1015002790202607102;101500279020260702;10150
2;2;0;0;1015002790303501103;101500279030350103;10150
2;2;0;0;1015002790303502103;101500279030350203;10150
2;2;0;0;1015002790303503103;101500279030350303;10150
1;2;1;0;1015002790303504103;101500279030350403;10150
1;2;1;0;1015002790303505103;101500279030350503;10150
2;2;0;0;1015002790303506103;101500279030350603;10150
2;2;0;0;1015002790303507103;101500279030350703;10150
2;2;0;0;1015002810202801101;101500281020280101;10150
1;2;1;0;1015002810202802101;101500281020280201;10150
2;2;0;0;1015002810202803101;101500281020280301;10150
1;2;1;0;1015002810202804101;101500281020280401;10150
1;2;1;0;1015002810202805101;101500281020280501;10150
2;2;0;0;1015002810202806101;101500281020280601;10150
2;2;0;0;1015002810202806201;101500281020280601;10150
1;2;1;0;1015002810202807101;101500281020280701;10150
1;2;1;0;1015002830102601102;101500283010260102;10150
2;2;0;0;1015002830102602102;101500283010260202;10150
1;2;1;0;1015002830102605102;101500283010260502;10150
1;1;1;1;1015002830102607102;101500283010260702;10150
2;2;0;0;1015002830102609102;101500283010260902;10150
1;2;1;0;1015002830102610102;101500283010261002;10150
2;2;0;0;1015002880203101102;101500288020310102;10150
2;2;0;0;1015002880203102102;101500288020310202;10150
1;1;1;1;1015002880203103102;101500288020310302;10150
1;2;1;0;1015002880203104102;101500288020310402;10150
1;2;1;0;1015002880203105102;101500288020310502;10150
2;2;0;0;1015002880203106102;101500288020310602;10150
1;2;1;0;1015002880203107102;101500288020310702;10150
2;2;0;0;1015002910103501103;101500291010350103;10150
2;2;0;0;1015002910103502103;101500291010350203;10150
1;2;2;0;1015002910103503103;101500291010350303;10150
2;2;0;0;1015002910103504103;101500291010350403;10150
1;2;2;0;1015002910103505103;101500291010350503;10150
2;2;0;0;1015002910103506103;101500291010350603;10150
2;2;0;0;1015002910103507103;101500291010350703;10150
1;2;1;0;1015002980203401103;101500298020340103;10150
1;2;1;0;1015002980203402103;101500298020340203;10150
2;2;0;0;1015002980203403103;101500298020340303;10150
1;2;2;0;1015002980203405103;101500298020340503;10150
1;2;1;0;1015002980203406103;101500298020340603;10150
2;2;0;0;1015002980203407103;101500298020340703;10150
1;1;2;1;1015002980203408103;101500298020340803;10150
2;2;0;0;1015002990402501101;101500299040250101;10150
2;2;0;0;1015002990402502101;101500299040250201;10150
2;2;0;0;1015002990402503101;101500299040250301;10150
2;2;0;0;1015002990402504101;101500299040250401;10150
1;2;1;0;1015002990402505101;101500299040250501;10150
1;2;1;0;1015002990402506101;101500299040250601;10150
1;2;1;0;1015002990402507101;101500299040250701;10150
2;2;0;0;1015003060103401103;101500306010340103;10150
1;2;1;0;1015003060103402103;101500306010340203;10150
1;2;1;0;1015003060103403103;101500306010340303;10150
2;2;0;0;1015003060103404103;101500306010340403;10150
1;2;1;0;1015003060103405103;101500306010340503;10150
1;2;2;0;1015003060103406103;101500306010340603;10150
1;2;1;0;1015003060103407103;101500306010340703;10150
2;2;0;0;1015003070302901101;101500307030290101;10150
2;2;0;0;1015003070302902101;101500307030290201;10150
2;2;0;0;1015003070302903101;101500307030290301;10150
1;2;1;0;1015003070302904101;101500307030290401;10150
2;2;0;0;1015003070302905101;101500307030290501;10150
2;2;0;0;1015003070302906101;101500307030290601;10150
1;2;1;0;1015003070302907101;101500307030290701;10150
1;2;2;0;1015003090203701101;101500309020370101;10150
1;1;1;1;1015003090203702101;101500309020370201;10150
1;2;1;0;1015003090203703101;101500309020370301;10150
1;2;4;0;1015003090203704101;101500309020370401;10150
1;1;1;1;1015003090203705101;101500309020370501;10150
1;2;2;0;1015003090203706101;101500309020370601;10150
1;2;3;0;1015003090203707101;101500309020370701;10150
1;2;1;0;1015003100104101102;101500310010410102;10150
1;1;1;1;1015003100104102102;101500310010410202;10150
1;2;2;0;1015003100104103102;101500310010410302;10150
1;2;2;0;1015003100104104102;101500310010410402;10150
2;2;0;0;1015003100104105102;101500310010410502;10150
2;2;0;0;1015003100104108102;101500310010410802;10150
2;2;0;0;1015003100104110102;101500310010411002;10150
2;2;0;0;1015003130103401103;101500313010340103;10150
1;2;2;0;1015003130103402103;101500313010340203;10150
2;2;0;0;1015003130103403103;101500313010340303;10150
2;2;0;0;1015003130103404103;101500313010340403;10150
2;2;0;0;1015003130103405103;101500313010340503;10150
1;2;1;0;1015003130103406103;101500313010340603;10150
1;2;1;0;1015003130103407103;101500313010340703;10150
1;2;1;0;1015003140303201102;101500314030320102;10150
1;2;2;0;1015003140303202102;101500314030320202;10150
1;2;2;0;1015003140303203102;101500314030320302;10150
2;2;0;0;1015003140303204102;101500314030320402;10150
2;2;0;0;1015003140303205102;101500314030320502;10150
2;2;0;0;1015003140303206102;101500314030320602;10150
1;2;2;0;1015003140303207102;101500314030320702;10150
2;2;0;0;1015003210203401103;101500321020340103;10150
2;1;0;1;1015003210203402103;101500321020340203;10150
2;2;0;0;1015003210203405103;101500321020340503;10150
1;2;1;0;1015003210203406103;101500321020340603;10150
1;2;1;0;1015003210203407103;101500321020340703;10150
1;2;1;0;1015003210203408103;101500321020340803;10150
1;2;1;0;1015003210203410103;101500321020341003;10150
2;2;0;0;1015003240202601102;101500324020260102;10150
2;2;0;0;1015003240202602102;101500324020260202;10150
2;2;0;0;1015003240202603102;101500324020260302;10150
2;2;0;0;1015003240202604102;101500324020260402;10150
1;2;1;0;1015003240202605102;101500324020260502;10150
1;1;1;1;1015003240202606102;101500324020260602;10150
1;2;1;0;1015003240202607102;101500324020260702;10150
1;2;1;0;1015003280102901101;101500328010290101;10150
1;2;1;0;1015003280102902101;101500328010290201;10150
1;2;3;0;1015003280102903101;101500328010290301;10150
2;2;0;0;1015003280102904101;101500328010290401;10150
2;2;0;0;1015003280102905101;101500328010290501;10150
1;2;1;0;1015003280102906101;101500328010290601;10150
2;2;0;0;1015003280102907101;101500328010290701;10150
2;2;0;0;1015003300203501103;101500330020350103;10150
1;2;1;0;1015003300203502103;101500330020350203;10150
1;2;2;0;1015003300203503103;101500330020350303;10150
1;2;2;0;1015003300203505103;101500330020350503;10150
1;1;1;3;1015003300203506103;101500330020350603;10150
1;2;1;0;1015003300203507103;101500330020350703;10150
1;2;1;0;1015003300203509103;101500330020350903;10150
1;2;1;0;1015003310102601102;101500331010260102;10150
1;2;1;0;1015003310102602102;101500331010260202;10150
2;2;0;0;1015003310102603102;101500331010260302;10150
2;2;0;0;1015003310102604102;101500331010260402;10150
2;2;0;0;1015003310102605102;101500331010260502;10150
1;2;1;0;1015003310102606102;101500331010260602;10150
2;2;0;0;1015003310102607102;101500331010260702;10150
2;2;0;0;1015003330303701101;101500333030370101;10150
2;2;0;0;1015003330303703101;101500333030370301;10150
2;2;0;0;1015003330303704101;101500333030370401;10150
1;2;1;0;1015003330303708101;101500333030370801;10150
2;2;0;0;1015003330303710101;101500333030371001;10150
1;2;1;0;1015003430104202103;101500343010420203;10150
2;2;0;0;1015003430104203103;101500343010420303;10150
1;2;1;0;1015003430104204103;101500343010420403;10150
2;2;0;0;1015003430104205103;101500343010420503;10150
1;2;1;0;1015003430104207103;101500343010420703;10150
1;2;2;0;1015003430104208103;101500343010420803;10150
2;2;0;0;1015003430104209103;101500343010420903;10150
2;2;0;0;1015003520104101102;101500352010410102;10150
2;2;0;0;1015003520104103102;101500352010410302;10150
1;2;2;0;1015003520104104102;101500352010410402;10150
2;2;0;0;1015003520104105102;101500352010410502;10150
2;2;0;0;1015003520104106102;101500352010410602;10150
1;2;1;0;1015003520104107102;101500352010410702;10150
1;2;1;0;1015003520104108102;101500352010410802;10150
1;2;1;0;1015003540104101102;101500354010410102;10150
2;2;0;0;1015003540104102102;101500354010410202;10150
2;2;0;0;1015003540104104102;101500354010410402;10150
1;2;1;0;1015003540104105102;101500354010410502;10150
1;2;1;0;1015003540104106102;101500354010410602;10150
1;2;1;0;1015003540104107102;101500354010410702;10150
2;2;0;0;1015003540104108102;101500354010410802;10150
2;2;0;0;1015003560202901101;101500356020290101;10150
1;2;1;0;1015003560202902101;101500356020290201;10150
1;2;1;0;1015003560202903101;101500356020290301;10150
2;2;0;0;1015003560202904101;101500356020290401;10150
2;2;0;0;1015003560202905101;101500356020290501;10150
1;2;2;0;1015003560202906101;101500356020290601;10150
1;2;1;0;1015003560202907101;101500356020290701;10150
2;2;0;0;1015003580103401103;101500358010340103;10150
1;2;2;0;1015003580103402103;101500358010340203;10150
1;2;1;0;1015003580103404103;101500358010340403;10150
2;2;0;0;1015003580103406103;101500358010340603;10150
2;2;0;0;1015003580103407103;101500358010340703;10150
1;2;1;0;1015003580103408103;101500358010340803;10150
2;2;0;0;1015003620302701103;101500362030270103;10150
2;2;0;0;1015003620302702103;101500362030270203;10150
2;2;0;0;1015003620302703103;101500362030270303;10150
2;2;0;0;1015003620302704103;101500362030270403;10150
1;2;1;0;1015003620302705103;101500362030270503;10150
2;2;0;0;1015003620302706103;101500362030270603;10150
2;1;0;1;1015003620302707103;101500362030270703;10150
1;2;1;0;1015003620503201102;101500362050320102;10150
2;2;0;0;1015003620503202102;101500362050320202;10150
1;2;1;0;1015003620503204102;101500362050320402;10150
1;2;1;0;1015003620503205102;101500362050320502;10150
2;2;0;0;1015003620503206102;101500362050320602;10150
1;2;1;0;1015003620503207102;101500362050320702;10150
2;2;0;0;1015003620503208102;101500362050320802;10150
