abastecimientoFrecuenteEcopais;gastoCombustibleElectricidadEcopais;abastecimientoFrecuenteElectricidad;gastoCombustibleElectricidadElectricidad;abastecimientoFrecuenteGas;gastoFrecuenteGas;abastecimientoFrecuenteSuper;gastoCombustibleElectricidadSuper;abastecimientoFrecuenteExtra;gastoCombustibleElectricidadExtra;abastecimientoFrecuenteDiesel;gastoCombustibleElectricidadDiesel;id_vivienda;id_hogar;ciudad
0;0;0;0;0;0;0;0;0;0;0;0;206500005050410102;2065000050504101102;20650
1;30;2;0;2;0;2;0;2;0;2;0;206500005050410402;2065000050504104102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500005050410502;2065000050504105102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500005050410602;2065000050504106102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500005050410702;2065000050504107102;20650
2;0;2;0;2;0;2;0;2;0;1;80;206500005050410802;2065000050504108102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500005050410902;2065000050504109102;20650
1;20;2;0;2;0;2;0;2;0;2;0;206500006010340103;2065000060103401103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500006010340203;2065000060103402103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500006010340303;2065000060103403103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500006010340403;2065000060103404103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500006010340503;2065000060103405103;20650
1;60;2;0;2;0;2;0;2;0;2;0;206500006010340603;2065000060103406103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206500006010340703;2065000060103407103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340103;2065090070103401103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340203;2065090070103402103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340303;2065090070103403103;20650
1;30;2;0;2;0;2;0;2;0;2;0;206509007010340403;2065090070103404103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340503;2065090070103405103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340603;2065090070103406103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509007010340703;2065090070103407103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320102;2065090220203201102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320202;2065090220203202102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320302;2065090220203203102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320402;2065090220203204102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320502;2065090220203205102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320602;2065090220203206102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509022020320802;2065090220203208102;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509023010420103;2065090230104201103;20650
2;0;2;0;2;0;2;0;1;110;2;0;206509023010420203;2065090230104202103;20650
1;30;2;0;2;0;2;0;2;0;2;0;206509023010420303;2065090230104203103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509023010420403;2065090230104204103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509023010420603;2065090230104206103;20650
2;0;2;0;2;0;2;0;1;30;2;0;206509023010420703;2065090230104207103;20650
0;0;0;0;0;0;0;0;0;0;0;0;206509023010420903;2065090230104209103;20650
1;50;2;0;2;0;2;0;2;0;2;0;207500003010320102;2075000030103201102;20750
0;0;0;0;0;0;0;0;0;0;0;0;207500003010320202;2075000030103202102;20750
0;0;0;0;0;0;0;0;0;0;0;0;207500003010320302;2075000030103203102;20750
1;60;2;0;2;0;2;0;2;0;2;0;207500003010320402;2075000030103204102;20750
0;0;0;0;0;0;0;0;0;0;0;0;207500003010320502;2075000030103205102;20750
2;0;2;0;2;0;2;0;1;15;2;0;207500003010320602;2075000030103206102;20750
0;0;0;0;0;0;0;0;0;0;0;0;207500003010320702;2075000030103207102;20750
0;0;0;0;0;0;0;0;0;0;0;0;301500004030370101;3015000040303701101;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500004030370301;3015000040303703101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500004030370501;3015000040303705101;30150
1;50;2;0;2;0;2;0;2;0;2;0;301500004030370601;3015000040303706101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500004030371001;3015000040303710101;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500011010310102;3015000110103101102;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500011010310202;3015000110103102102;30150
1;50;2;0;2;0;1;200;2;0;2;0;301500011010310302;3015000110103103102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500011010310402;3015000110103104102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500011010310502;3015000110103105102;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500011010310602;3015000110103106102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500011010310702;3015000110103107102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500014020280101;3015000140202801101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500014020280201;3015000140202802101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500014020280301;3015000140202803101;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500014020280401;3015000140202804101;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500014020280501;3015000140202805101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500014020280601;3015000140202806101;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500014020280701;3015000140202807101;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500015010350103;3015000150103501103;30150
1;25;2;0;2;0;2;0;2;0;2;0;301500015010350203;3015000150103502103;30150
1;50;2;0;2;0;2;0;2;0;2;0;301500015010350303;3015000150103503103;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500015010350403;3015000150103504103;30150
1;50;2;0;2;0;2;0;2;0;2;0;301500015010350503;3015000150103505103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500015010350603;3015000150103506103;30150
2;0;2;0;2;0;2;0;1;40;2;0;301500015010350903;3015000150103509103;30150
1;50;2;0;2;0;2;0;2;0;2;0;301500024050290101;3015000240502901101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500024050290201;3015000240502902101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500024050290301;3015000240502903101;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500024050290401;3015000240502904101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500024050290501;3015000240502905101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500024050290601;3015000240502906101;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500024050290701;3015000240502907101;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500035010340103;3015000350103401103;30150
1;120;2;0;2;0;2;0;2;0;2;0;301500035010340203;3015000350103402103;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500035010340303;3015000350103403103;30150
1;35;2;0;2;0;2;0;2;0;2;0;301500035010340403;3015000350103404103;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500035010340503;3015000350103405103;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500035010340703;3015000350103407103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500035010340803;3015000350103408103;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500039030310102;3015000390303101102;30150
1;120;2;0;2;0;2;0;2;0;2;0;301500039030310202;3015000390303102102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500039030310302;3015000390303103102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500039030310402;3015000390303104102;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500039030310502;3015000390303105102;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500039030310602;3015000390303106102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500039030310702;3015000390303107102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500040020420103;3015000400204201103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500040020420203;3015000400204202103;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500040020420303;3015000400204203103;30150
2;0;2;0;2;0;2;0;2;0;1;30;301500040020420403;3015000400204204103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500040020420603;3015000400204206103;30150
1;50;2;0;2;0;2;0;2;0;2;0;301500040020420703;3015000400204207103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500040020420903;3015000400204209103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500047020290201;3015000470202902101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500047020290401;3015000470202904101;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500047020290501;3015000470202905101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500047020290601;3015000470202906101;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500047020290701;3015000470202907101;30150
1;20;2;0;2;0;2;0;2;0;2;0;301500047020290801;3015000470202908101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500047020290901;3015000470202909101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500049020320102;3015000490203201102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500049020320202;3015000490203202102;30150
1;180;2;0;2;0;2;0;2;0;2;0;301500049020320302;3015000490203203102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500049020320402;3015000490203204102;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500049020320502;3015000490203205102;30150
1;180;2;0;2;0;2;0;2;0;2;0;301500049020320702;3015000490203207102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500049020320802;3015000490203208102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500051030410302;3015000510304103102;30150
1;30;2;0;2;0;2;0;2;0;2;0;301500051030410502;3015000510304105102;30150
2;0;2;0;2;0;2;0;1;40;2;0;301500051030410602;3015000510304106102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500051030410702;3015000510304107102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500051030410902;3015000510304109102;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500052020370101;3015000520203701101;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500052020370301;3015000520203703101;30150
1;120;2;0;2;0;2;0;2;0;2;0;301500052020370401;3015000520203704101;30150
1;20;2;0;2;0;2;0;2;0;2;0;301500052020370701;3015000520203707101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500052020370801;3015000520203708101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500052020370901;3015000520203709101;30150
1;100;2;0;2;0;2;0;2;0;2;0;301500052020371001;3015000520203710101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500057050260102;3015000570502601102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500057050260202;3015000570502602102;30150
1;20;2;0;2;0;2;0;2;0;2;0;301500057050260302;3015000570502603102;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500057050260402;3015000570502604102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500057050260502;3015000570502605102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500057050260602;3015000570502606102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301500057050260702;3015000570502607102;30150
1;120;2;0;2;0;2;0;2;0;2;0;301500060020250101;3015000600202501101;30150
1;160;2;0;2;0;2;0;2;0;2;0;301500060020250201;3015000600202502101;30150
1;80;2;0;2;0;2;0;2;0;2;0;301500060020250301;3015000600202503101;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500060020250401;3015000600202504101;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500060020250501;3015000600202505101;30150
1;40;2;0;2;0;2;0;2;0;2;0;301500060020250601;3015000600202506101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500060020250701;3015000600202507101;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500065040270103;3015000650402701103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500065040270203;3015000650402702103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500065040270303;3015000650402703103;30150
1;20;2;0;2;0;2;0;2;0;2;0;301500065040270403;3015000650402704103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500065040270503;3015000650402705103;30150
1;20;2;0;2;0;2;0;2;0;2;0;301500065040270603;3015000650402706103;30150
0;0;0;0;0;0;0;0;0;0;0;0;301500065040270703;3015000650402707103;30150
1;50;2;0;2;0;2;0;2;0;2;0;301509014020310102;3015090140203101102;30150
1;30;2;0;2;0;2;0;2;0;1;50;301509014020310202;3015090140203102102;30150
1;60;2;0;2;0;2;0;2;0;2;0;301509014020310302;3015090140203103102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301509014020310402;3015090140203104102;30150
1;40;2;0;2;0;2;0;2;0;2;0;301509014020310502;3015090140203105102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301509014020310602;3015090140203106102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301509014020310702;3015090140203107102;30150
0;0;0;0;0;0;0;0;0;0;0;0;301519003010280101;3015190030102801101;30151
1;60;2;0;2;0;2;0;2;0;2;0;301519003010280201;3015190030102802101;30151
0;0;0;0;0;0;0;0;0;0;0;0;301519003010280301;3015190030102803101;30151
0;0;0;0;0;0;0;0;0;0;0;0;301519003010280401;3015190030102804101;30151
1;120;2;0;2;0;2;0;2;0;2;0;301519003010280601;3015190030102806101;30151
0;0;0;0;0;0;0;0;0;0;0;0;301519003010280701;3015190030102807101;30151
0;0;0;0;0;0;0;0;0;0;0;0;301519003010280801;3015190030102808101;30151
0;0;0;0;0;0;0;0;0;0;0;0;301530001010350103;3015300010103501103;30153
1;120;2;0;2;0;2;0;2;0;2;0;301530001010350203;3015300010103502103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530001010350303;3015300010103503103;30153
1;100;2;0;2;0;2;0;2;0;2;0;301530001010350403;3015300010103504103;30153
1;50;2;0;2;0;2;0;2;0;2;0;301530001010350503;3015300010103505103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530001010350603;3015300010103506103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530001010350703;3015300010103507103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530002010250101;3015300020102501101;30153
1;150;2;0;2;0;2;0;2;0;2;0;301530002010250201;3015300020102502101;30153
1;30;2;0;2;0;2;0;2;0;2;0;301530002010250301;3015300020102503101;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530002010250401;3015300020102504101;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530002010250501;3015300020102505101;30153
0;0;0;0;0;0;0;0;0;0;0;0;301530002010250601;3015300020102506101;30153
1;100;2;0;2;0;2;0;2;0;2;0;301530002010250701;3015300020102507101;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539006020320102;3015390060203201102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539006020320202;3015390060203202102;30153
1;20;2;0;2;0;2;0;2;0;1;15;301539006020320302;3015390060203203102;30153
2;0;2;0;2;0;1;15;1;20;2;0;301539006020320402;3015390060203204102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539006020320502;3015390060203205102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539006020320602;3015390060203206102;30153
1;15;2;0;2;0;2;0;2;0;2;0;301539006020320702;3015390060203207102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539010010320102;3015390100103201102;30153
1;30;2;0;2;0;2;0;2;0;2;0;301539010010320202;3015390100103202102;30153
1;30;2;0;2;0;2;0;2;0;2;0;301539010010320302;3015390100103203102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539010010320402;3015390100103204102;30153
1;40;2;0;2;0;2;0;2;0;2;0;301539010010320502;3015390100103205102;30153
1;100;2;0;2;0;2;0;2;0;1;30;301539010010320602;3015390100103206102;30153
1;60;2;0;2;0;2;0;2;0;2;0;301539010010320702;3015390100103207102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310102;3015390120203101102;30153
1;70;2;0;2;0;2;0;2;0;2;0;301539012020310202;3015390120203102102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310302;3015390120203103102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310402;3015390120203104102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310502;3015390120203105102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310602;3015390120203106102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539012020310702;3015390120203107102;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539022020340103;3015390220203401103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539022020340203;3015390220203402103;30153
1;40;2;0;2;0;2;0;2;0;2;0;301539022020340303;3015390220203403103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539022020340403;3015390220203404103;30153
1;60;2;0;2;0;2;0;2;0;2;0;301539022020340503;3015390220203405103;30153
1;80;2;0;2;0;2;0;2;0;2;0;301539022020340603;3015390220203406103;30153
0;0;0;0;0;0;0;0;0;0;0;0;301539022020340703;3015390220203407103;30153
1;80;2;0;2;0;2;0;2;0;2;0;301540001010420203;3015400010104202103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010420303;3015400010104203103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010420503;3015400010104205103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010420603;3015400010104206103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010420803;3015400010104208103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010420903;3015400010104209103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001010421003;3015400010104210103;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001080370101;3015400010803701101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001080370201;3015400010803702101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001080370301;3015400010803703101;30154
1;120;2;0;2;0;2;0;2;0;2;0;301540001080370401;3015400010803704101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301540001080370601;3015400010803706101;30154
1;100;2;0;2;0;2;0;2;0;2;0;301540001080370701;3015400010803707101;30154
1;60;2;0;2;0;2;0;2;0;2;0;301540001080370801;3015400010803708101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549003010290101;3015490030102901101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549003010290201;3015490030102902101;30154
1;60;2;0;2;0;2;0;2;0;2;0;301549003010290301;3015490030102903101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549003010290401;3015490030102904101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549003010290501;3015490030102905101;30154
1;50;2;0;2;0;2;0;2;0;2;0;301549003010290601;3015490030102906101;30154
2;0;2;0;2;0;2;0;2;0;1;30;301549003010290701;3015490030102907101;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549006010410102;3015490060104101102;30154
1;60;2;0;2;0;2;0;2;0;2;0;301549006010410202;3015490060104102102;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549006010410302;3015490060104103102;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549006010410402;3015490060104104102;30154
1;30;2;0;2;0;2;0;2;0;2;0;301549006010410502;3015490060104105102;30154
1;60;2;0;2;0;2;0;2;0;2;0;301549006010410602;3015490060104106102;30154
0;0;0;0;0;0;0;0;0;0;0;0;301549006010410702;3015490060104107102;30154
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310102;3015500010303101102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310202;3015500010303102102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310302;3015500010303103102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310402;3015500010303104102;30155
2;0;2;0;2;0;2;0;1;60;2;0;301550001030310502;3015500010303105102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310602;3015500010303106102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301550001030310802;3015500010303108102;30155
0;0;0;0;0;0;0;0;0;0;0;0;301569005010420103;3015690050104201103;30156
0;0;0;0;0;0;0;0;0;0;0;0;301569005010420303;3015690050104203103;30156
0;0;0;0;0;0;0;0;0;0;0;0;301569005010420503;3015690050104205103;30156
0;0;0;0;0;0;0;0;0;0;0;0;301569005010420603;3015690050104206103;30156
0;0;0;0;0;0;0;0;0;0;0;0;301569005010420703;3015690050104207103;30156
1;10;2;0;2;0;2;0;2;0;2;0;301579004010290101;3015790040102901101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301579004010290201;3015790040102902101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301579004010290301;3015790040102903101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301579004010290401;3015790040102904101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301579004010290501;3015790040102905101;30157
1;60;2;0;2;0;2;0;2;0;2;0;301579004010290601;3015790040102906101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301579004010290701;3015790040102907101;30157
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260102;3015800010202601102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260202;3015800010202602102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260302;3015800010202603102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260402;3015800010202604102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260502;3015800010202605102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260602;3015800010202606102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301580001020260702;3015800010202607102;30158
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320102;3016000010403201102;30160
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320202;3016000010403202102;30160
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320302;3016000010403203102;30160
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320402;3016000010403204102;30160
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320502;3016000010403205102;30160
0;0;0;0;0;0;0;0;0;0;0;0;301600001040320602;3016000010403206102;30160
1;50;2;0;2;0;2;0;2;0;2;0;301600001040320702;3016000010403207102;30160
0;0;0;0;0;0;0;0;0;0;0;0;302500004030370101;3025000040303701101;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500004030370201;3025000040303702101;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500004030370301;3025000040303703101;30250
1;30;2;0;2;0;2;0;2;0;2;0;302500004030370401;3025000040303704101;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500004030370501;3025000040303705101;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500004030370701;3025000040303707101;30250
1;50;2;0;2;0;2;0;2;0;2;0;302500004030370901;3025000040303709101;30250
1;20;2;0;2;0;2;0;2;0;2;0;302500009040320102;3025000090403201102;30250
1;20;2;0;2;0;2;0;2;0;2;0;302500009040320202;3025000090403202102;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500009040320302;3025000090403203102;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500009040320502;3025000090403205102;30250
1;15;2;0;2;0;2;0;2;0;2;0;302500009040320602;3025000090403206102;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500009040320702;3025000090403207102;30250
0;0;0;0;0;0;0;0;0;0;0;0;302500009040321002;3025000090403210102;30250
1;60;2;0;2;0;2;0;2;0;2;0;302509005010350103;3025090050103501103;30250
1;60;2;0;2;0;2;0;2;0;2;0;302509005010350203;3025090050103502103;30250
0;0;0;0;0;0;0;0;0;0;0;0;302509005010350303;3025090050103503103;30250
0;0;0;0;0;0;0;0;0;0;0;0;302509005010350403;3025090050103504103;30250
0;0;0;0;0;0;0;0;0;0;0;0;302509005010350503;3025090050103505103;30250
0;0;0;0;0;0;0;0;0;0;0;0;302509005010350603;3025090050103506103;30250
0;0;0;0;0;0;0;0;0;0;0;0;302509005010350803;3025090050103508103;30250
1;60;2;0;2;0;2;0;2;0;2;0;302549003010420103;3025490030104201103;30254
1;40;2;0;2;0;2;0;2;0;2;0;302549003010420203;3025490030104202103;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549003010420303;3025490030104203103;30254
1;100;2;0;2;0;2;0;2;0;2;0;302549003010420403;3025490030104204103;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549003010420503;3025490030104205103;30254
1;20;2;0;2;0;2;0;2;0;2;0;302549003010420803;3025490030104208103;30254
2;0;2;0;2;0;2;0;2;0;1;50;302549005010280101;3025490050102801101;30254
2;0;2;0;2;0;1;15;2;0;2;0;302549005010280201;3025490050102802101;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549005010280301;3025490050102803101;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549005010280501;3025490050102805101;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549005010280701;3025490050102807101;30254
0;0;0;0;0;0;0;0;0;0;0;0;302549005010280801;3025490050102808101;30254
1;80;2;0;2;0;2;0;2;0;2;0;302549005010280901;3025490050102809101;30254
1;60;2;0;2;0;2;0;2;0;2;0;303500011010270103;3035000110102701103;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500011010270203;3035000110102702103;30350
1;40;2;0;2;0;2;0;2;0;2;0;303500011010270303;3035000110102703103;30350
1;60;2;0;2;0;2;0;2;0;2;0;303500011010270503;3035000110102705103;30350
1;50;2;0;2;0;2;0;2;0;2;0;303500011010270603;3035000110102706103;30350
1;40;2;0;2;0;2;0;2;0;2;0;303500011010270703;3035000110102707103;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500011010271003;3035000110102710103;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500013020320102;3035000130203201102;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500013020320202;3035000130203202102;30350
2;0;2;0;2;0;2;0;2;0;1;30;303500013020320302;3035000130203203102;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500013020320402;3035000130203204102;30350
1;20;2;0;2;0;2;0;2;0;2;0;303500013020320502;3035000130203205102;30350
2;0;2;0;2;0;2;0;2;0;1;30;303500013020320602;3035000130203206102;30350
0;0;0;0;0;0;0;0;0;0;0;0;303500013020320702;3035000130203207102;30350
1;30;2;0;2;0;2;0;2;0;2;0;303509005020280101;3035090050202801101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509005020280201;3035090050202802101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509005020280301;3035090050202803101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509005020280401;3035090050202804101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509005020280501;3035090050202805101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509005020280601;3035090050202806101;30350
1;45;2;0;2;0;2;0;2;0;2;0;303509005020280701;3035090050202807101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509009010250101;3035090090102501101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509009010250201;3035090090102502101;30350
2;0;2;0;2;0;2;0;2;0;1;20;303509009010250301;3035090090102503101;30350
1;80;2;0;2;0;2;0;2;0;2;0;303509009010250401;3035090090102504101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509009010250501;3035090090102505101;30350
0;0;0;0;0;0;0;0;0;0;0;0;303509009010250601;3035090090102506101;30350
